chrom	start	end	driver_score	direction
chr1	41370973	41371164	0.5826	-0.2076
chr1	41371937	41372158	0.6638	-0.3764
chr1	41372297	41372526	0.6084	-0.0864
chr1	41378567	41378966	0.6006	-0.6128
chr1	41389982	41390640	0.5697	-0.0668
chr1	41394460	41394803	0.5377	-0.0694
chr1	41395249	41395641	0.5766	-0.2
chr1	41409142	41409309	0.5822	-0.2248
chr1	41437358	41438060	0.5545	0.1589
chr1	41438971	41439153	0.689	0.2282
chr1	41439835	41440116	0.5622	-0.2846
chr1	41449985	41450382	0.571	-0.3044
chr1	41555745	41556312	0.5297	-0.1872
chr1	41652647	41653076	0.5767	0.3932
chr1	41705743	41705936	0.5684	-0.0912
chr1	41810444	41810968	0.6086	-0.3681
chr1	41820196	41820360	0.6164	-0.161
chr1	41830888	41831043	0.6307	-0.1008
chr1	41831200	41831948	0.605	-0.477
chr1	41840164	41840320	0.511	-0.1248
chr1	41844955	41845380	0.261	-0.3052
chr1	41888196	41888549	0.3155	0.6817
chr1	41892412	41892781	0.4167	0.742
chr1	41894112	41894290	0.2563	-0.0816
chr1	41897904	41898305	0.2853	-0.2355
chr1	41901707	41901843	0.2375	-0.088
chr1	41904268	41904410	0.3682	-0.1037
chr1	41905132	41906415	0.3314	-0.5061
chr1	41911745	41912058	0.2592	0.34
chr1	41915666	41916129	0.5236	-0.728
chr1	41926011	41926225	0.2403	-0.1127
chr1	41928560	41929251	0.4469	-0.5269
chr1	41941932	41942502	0.3713	-0.3629
chr1	41945545	41945810	0.2828	0.3317
chr1	41984301	41984474	0.3116	-0.0805
chr1	41999877	41999983	0.2721	0.0824
chr1	42006439	42006888	0.4024	0.3141
chr1	42008017	42008532	0.368	-0.5171
chr1	42041496	42042062	0.4329	-0.5006
chr1	42084676	42084828	0.3166	-0.0912
chr1	42095367	42095506	0.3131	-0.0698
chr1	42125531	42125716	0.437	-0.096
chr1	42144772	42144878	0.282	0.0906
chr1	42157057	42157487	0.2942	-0.4219
chr1	42168195	42168618	0.3066	-0.4923
chr1	42169220	42169986	0.3573	-0.557
chr1	42224530	42224928	0.6188	-0.3654
chr1	42226335	42226518	0.2338	-0.1063
chr1	42227752	42228009	0.3468	-0.2746
chr1	42231747	42231921	0.3731	0.0906
chr1	42236441	42237083	0.4218	-0.9405
chr1	42243421	42243631	0.3599	-0.4936
chr1	42253553	42254128	0.3388	-0.5498
chr1	42257875	42258099	0.2446	0.1071
chr1	42259340	42259943	0.3315	-0.6356
chr1	42261824	42262106	0.441	-0.2124
chr1	42411071	42411261	0.6124	0.1097
chr1	42416080	42416192	0.2442	0.0795
chr1	42491339	42491775	0.2185	0.1401
chr1	42638219	42638334	0.2587	0.0794
chr1	42684544	42684675	0.2327	0.0777
chr1	42686403	42686583	0.3113	0.102
chr1	42693933	42694313	0.2825	-0.3117
chr1	42695575	42696129	0.5838	-0.0479
chr1	42696356	42696747	0.2821	-0.0672
chr1	42697868	42698497	0.5811	0.0151
chr1	42713707	42713874	0.2582	-0.0703
chr1	42714162	42714467	0.4769	-0.1518
chr1	42714642	42714968	0.2607	-0.242
chr1	42763347	42763808	0.2705	0.755
chr1	42787305	42787710	0.4458	-0.2654
chr1	42850836	42851745	0.346	0.0174
chr1	42882170	42882601	0.2737	-0.3688
chr1	42888896	42889300	0.2825	-0.2039
chr1	42889657	42889963	0.254	0.0906
chr1	42899182	42899362	0.2924	-0.1008
chr1	42906633	42907068	0.4091	-0.5278
chr1	42908486	42908601	0.5966	0.0814
chr1	42914387	42914558	0.3343	-0.0571
chr1	42915145	42915464	0.2818	-0.1958
chr1	42917897	42918575	0.3834	-0.0064
chr1	42933464	42933573	0.2472	0.0827
chr1	42948790	42949408	0.2802	0.0998
chr1	42949515	42949660	0.2949	0.0843
chr1	42952697	42953817	0.5673	0.0565
chr1	42980469	42980723	0.2251	0.0989
chr1	43042443	43042557	0.2305	0.0683
chr1	43047212	43047639	0.4368	-0.072
chr1	43055797	43056458	0.4866	0.8964
chr1	43065857	43066345	0.2446	-0.09
chr1	43070583	43070723	0.2655	-0.0859
chr1	43091678	43092064	0.2564	0.0039
chr1	43092111	43093235	0.5283	0.2306
chr1	43095886	43096114	0.3628	-0.1075
chr1	43098059	43099178	0.2812	0.3063
chr1	43110515	43110963	0.2711	-0.2068
chr1	43112986	43113313	0.5844	-0.0981
chr1	43115451	43116110	0.3076	-0.2961
chr1	43117530	43117932	0.5515	0.1502
chr1	43119667	43120453	0.3698	-0.2831
chr1	43124914	43125250	0.329	-0.0366
chr1	43127755	43128664	0.2598	-0.0761
chr1	43136653	43136865	0.6444	0.2125
chr1	43139706	43140090	0.3901	0.0137
chr1	43141516	43142040	0.4276	0.3569
chr1	43142911	43143083	0.272	-0.1147
chr1	43143391	43143689	0.2649	0.2297
chr1	43144497	43144714	0.2719	-0.1507
chr1	43147499	43147979	0.3217	-0.6953
chr1	43154458	43155030	0.2398	-0.1918
chr1	43163115	43164380	0.5245	0.4127
chr1	43167871	43169999	0.3447	-0.3707
chr1	43171105	43171426	0.3438	0.1491
chr1	43173590	43173850	0.358	0.0764
chr1	43174798	43175192	0.5927	-0.5444
chr1	43182464	43183040	0.2518	-0.2794
chr1	43187576	43187782	0.589	0.0904
chr1	43202360	43202771	0.5538	-0.1573
chr1	43203156	43203549	0.2876	-0.0816
chr1	43211375	43211623	0.4812	0.3921
chr1	43217888	43218659	0.3108	-0.7528
chr1	43223211	43223464	0.2345	-0.0093
chr1	43224103	43224552	0.6182	-0.2771
chr1	43225693	43226046	0.2642	-0.1352
chr1	43237214	43238108	0.6066	-0.2504
chr1	43238712	43238854	0.2095	0.0776
chr1	43245080	43245387	0.4488	-0.1861
chr1	43250364	43250635	0.2965	0.4416
chr1	43251210	43251582	0.4641	-0.2252
chr1	43255940	43256547	0.3399	-0.651
chr1	43259762	43260778	0.369	0.7358
chr1	43264327	43264901	0.5701	-0.4306
chr1	43265704	43266104	0.4722	-0.3106
chr1	43269311	43269505	0.2672	0.0852
chr1	43269623	43269988	0.2739	-0.4626
chr1	43278770	43278978	0.5128	-0.2814
chr1	43280921	43281285	0.2248	0.4694
chr1	43286315	43286425	0.2442	0.0973
chr1	43298675	43298817	0.4096	-0.0883
chr1	43299406	43299950	0.244	-0.2983
chr1	43302769	43303192	0.6148	-0.4169
chr1	43306490	43306756	0.23	0.0988
chr1	43311121	43311543	0.3736	-0.2536
chr1	43324477	43324599	0.4919	0.0716
chr1	43337199	43337811	0.2955	0.0424
chr1	43338033	43338210	0.3338	-0.0592
chr1	43338245	43338851	0.2733	-0.4083
chr1	43342754	43343356	0.3028	0.4527
chr1	43358289	43358621	0.3184	0.8425
chr1	43360761	43361869	0.374	-0.6866
chr1	43367420	43368094	0.6099	-0.8134
chr1	43374013	43374289	0.3046	-0.2564
chr1	43385075	43385440	0.2638	-0.34
chr1	43393959	43394490	0.4756	-0.6465
chr1	43395975	43396830	0.2548	-0.2592
chr1	43399093	43399475	0.2676	-0.1966
chr1	43405365	43405656	0.4117	-0.0625
chr1	43410740	43410957	0.3965	-0.3103
chr1	43411769	43412550	0.3553	-0.5108
chr1	43412970	43413714	0.3388	-0.2547
chr1	43426420	43428440	0.3261	-0.0641
chr1	43430004	43430208	0.2577	0.238
chr1	43433945	43434237	0.5444	0.1528
chr1	43436288	43436881	0.2231	-0.0674
chr1	43444970	43447139	0.6931	0.2548
chr1	43450550	43451163	0.303	-0.3492
chr1	43452547	43452959	0.2504	0.2525
chr1	43462622	43463156	0.277	-0.0561
chr1	43465083	43465715	0.3188	-0.2653
chr1	43465842	43466437	0.4331	-0.2472
chr1	43468588	43469261	0.4981	0.1989
chr1	43471422	43472006	0.4007	-0.3322
chr1	43474360	43475030	0.2858	-0.0156
chr1	43483203	43484037	0.3479	-0.5714
chr1	43491998	43492159	0.2914	0.1262
chr1	43493639	43494159	0.3042	-0.3222
chr1	43502601	43503017	0.4006	0.0472
chr1	43504235	43504369	0.2699	-0.0768
chr1	43513723	43513878	0.2842	0.0865
chr1	43530157	43531024	0.3107	-0.546
chr1	43535122	43535516	0.2848	-0.3324
chr1	43537576	43537905	0.3056	-0.3203
chr1	43548797	43549084	0.5098	0.0772
chr1	43549536	43550003	0.2721	-0.3835
chr1	43550659	43551096	0.2069	0.3277
chr1	43555609	43556041	0.3264	0.1442
chr1	43564462	43564593	0.3162	-0.1532
chr1	43566738	43567379	0.3704	-0.114
chr1	43568830	43569416	0.2819	0.3743
chr1	43574802	43575213	0.6867	-0.3671
chr1	43579796	43580028	0.2409	-0.228
chr1	43583776	43583981	0.268	-0.1525
chr1	43593595	43594206	0.7517	-0.6647
chr1	43594747	43595116	0.4242	0.3946
chr1	43615933	43616264	0.2429	0.1552
chr1	43635867	43636139	0.3208	0.1623
chr1	43676697	43677014	0.3374	-0.3098
chr1	43688175	43688518	0.3081	-0.2434
chr1	43691190	43691343	0.2504	-0.0559
chr1	43694776	43695421	0.3011	0.2408
chr1	43698337	43699050	0.4294	-0.1055
chr1	43701133	43701310	0.5112	-0.2122
chr1	43710220	43710534	0.3982	-0.2441
chr1	43714778	43715349	0.2707	-0.1095
chr1	43716153	43716673	0.3493	0.2417
chr1	43718855	43719030	0.4581	0.1258
chr1	43719054	43719950	0.3317	-0.0793
chr1	43722522	43722711	0.6183	-0.2514
chr1	43730500	43730994	0.3175	0.4112
chr1	43732312	43733234	0.4558	-0.9768
chr1	43738109	43738470	0.2727	-0.4358
chr1	43747994	43748585	0.4034	-0.808
chr1	43754547	43754899	0.5396	0.2015
chr1	43760188	43760564	0.3855	-0.4273
chr1	43766267	43766963	0.3569	-0.705
chr1	43767949	43768228	0.5575	-0.069
chr1	43768469	43768650	0.241	-0.0686
chr1	43775679	43776295	0.4002	-0.1344
chr1	43781261	43781761	0.3769	0.5798
chr1	43785371	43785772	0.3804	-0.5905
chr1	43793157	43793358	0.4638	-0.1855
chr1	43810460	43810728	0.6127	0.1341
chr1	43818929	43819677	0.5131	-0.6377
chr1	43826663	43828462	0.4267	0.3514
chr1	43843295	43843825	0.4103	-0.3589
chr1	43862624	43863044	0.9455	-0.5727
chr1	43868499	43868786	0.8143	-0.3086
chr1	43871240	43871925	0.5921	-0.2272
chr1	43877600	43877927	0.4632	-0.1669
chr1	43884217	43884759	0.6317	-0.5027
chr1	43895070	43895303	0.3419	-0.1823
chr1	43899053	43899486	0.5952	-0.3155
chr1	43902688	43903245	0.6865	-0.3404
chr1	43916867	43917129	0.687	-0.2804
chr1	43933245	43934436	0.3581	0.0707
chr1	43953396	43954028	0.5702	-0.7469
chr1	43969260	43969787	0.5151	-1.0
chr1	43975042	43975451	0.7217	-0.2056
chr1	43997030	43997199	0.6666	-0.1127
chr1	44011624	44011759	0.5536	0.0901
chr1	44011786	44012371	0.5063	0.2869
chr1	44014172	44014387	0.5952	-0.0751
chr1	44022715	44023245	0.5523	0.4838
chr1	44027827	44028066	0.4689	-0.3569
chr1	44032260	44032606	0.4032	-0.2844
chr1	44041721	44042796	0.4577	-0.3612
chr1	44064714	44065033	0.8086	-0.464
chr1	44087926	44088346	0.4186	-0.3965
chr1	44101612	44102797	0.4985	0.1447
chr1	44118304	44120268	0.3875	0.2522
chr1	44135147	44135325	0.7824	-0.0805
chr1	44142540	44142689	0.6879	-0.0768
chr1	44147282	44148459	0.5342	0.1454
chr1	44155393	44155717	0.8229	-0.3106
chr1	44174525	44174822	0.4526	-0.072
chr1	44175211	44175347	0.5991	-0.1503
chr1	44198257	44199093	0.352	-0.1061
chr1	44213988	44214430	0.8035	-0.4425
chr1	44218901	44219340	0.4288	0.3725
chr1	44229180	44229548	0.8042	-0.6512
chr1	44242465	44242728	0.4027	-0.1872
chr1	44329723	44330200	0.7605	-0.2722
chr1	44388998	44389262	0.4351	-0.1948
chr1	44392084	44392538	0.3466	-0.4146
chr1	44395361	44395814	0.4312	-0.2201
chr1	44398056	44398436	0.5397	-0.479
chr1	44398660	44398889	0.5107	-0.0712
chr1	44432873	44433062	0.4578	-0.2649
chr1	44505385	44506370	0.52	-0.5405
chr1	44524803	44525207	0.5773	-0.2824
chr1	44538886	44539037	0.4129	-0.0912
chr1	44551309	44552783	0.3737	0.1081
chr1	44553300	44553456	0.3424	-0.0546
chr1	44567181	44567882	0.6428	-0.8757
chr1	44570170	44570409	0.3852	-0.1286
chr1	44575925	44576483	0.3813	-0.2439
chr1	44580406	44580910	0.5325	0.2075
chr1	44584119	44584325	0.3736	-0.1298
chr1	44584682	44585658	0.6359	-0.0893
chr1	44591792	44592095	0.3891	0.6447
chr1	44610957	44611150	0.4845	-0.0864
chr1	44630318	44630758	0.3878	0.0427
chr1	44631157	44631496	0.7695	-0.2863
chr1	44634634	44634957	0.615	-0.1412
chr1	44667611	44668122	0.5367	-0.4394
chr1	44674981	44675450	0.5148	-0.344
chr1	44676348	44676488	0.4156	-0.0901
chr1	44677028	44677196	0.873	-0.1855
chr1	44678860	44679322	0.3996	-0.2536
chr1	44679524	44679776	0.6056	-0.4476
chr1	44711905	44712305	0.4333	-0.2183
chr1	44721140	44721312	0.419	-0.2524
chr1	44745811	44745944	0.4172	-0.0966
chr1	44750987	44751581	0.4242	-0.2643
chr1	44766652	44766924	0.7497	-0.3205
chr1	44773346	44773789	0.3778	0.5753
chr1	44785726	44785942	0.4304	-0.1991
chr1	44812374	44812829	0.4537	-0.3996
chr1	44838917	44839320	0.4543	-0.6486
chr1	44849327	44849796	0.4581	-0.3078
chr1	44850403	44851078	0.5424	-0.4987
chr1	44863256	44864099	0.5248	-1.0
chr1	44878514	44879104	0.5106	-0.3024
chr1	44913199	44913498	0.7518	-0.3801
chr1	44919110	44919833	0.5001	-0.3606
chr1	44922769	44923135	0.6531	-0.3629
chr1	44987116	44987538	0.4699	-0.2208
chr1	45020588	45020869	0.4467	-0.2959
chr1	45021248	45021726	0.4239	-0.3092
chr1	45022062	45022646	0.4924	0.0055
chr1	45031553	45032039	0.511	-0.6922
chr1	45033341	45033803	0.4591	-0.5253
chr1	45041127	45041631	0.5601	-0.3018
chr1	45041829	45042178	0.7062	-0.6117
chr1	45042794	45043662	0.4297	-0.2394
chr1	45091057	45091237	0.404	0.0988
chr1	45116602	45117171	0.4823	-0.8659
chr1	45137540	45137846	0.5237	-0.2889
chr1	45146689	45147725	0.4829	-0.9495
chr1	45152660	45153668	0.4192	-0.3914
chr1	45182812	45183203	0.7984	-0.8342
chr1	45193329	45193538	0.4545	-0.1728
chr1	45207840	45208614	0.4465	-0.8989
chr1	45257413	45257642	0.4176	-0.1395
chr1	45269360	45269885	0.798	-1.0
chr1	45276105	45276400	0.3278	0.2046
chr1	45278240	45278374	0.7136	-0.1664
chr1	45287778	45288364	0.4283	-0.7255
chr1	45299610	45300564	0.6395	-0.3186
chr1	45304292	45304591	0.765	-0.1484
chr1	45309134	45309695	0.621	-0.3757
chr1	45311112	45311901	0.5071	0.1025
chr1	45312930	45313200	0.328	0.2066
chr1	45313861	45314218	0.5796	0.2521
chr1	45315894	45316458	0.6966	-0.2458
chr1	45318275	45318565	0.4765	-0.418
chr1	45332476	45332731	0.6443	-0.0864
chr1	45355100	45355314	0.3614	-0.2886
chr1	45355865	45356665	0.5751	-0.2451
chr1	45358303	45358484	0.4408	-0.1139
chr1	45379982	45380669	0.5325	-0.7135
chr1	45419760	45420362	0.455	-0.6025
chr1	45423054	45423197	0.7142	-0.1285
chr1	45428870	45429078	0.436	-0.0751
chr1	45430579	45430842	0.5393	-0.2545
chr1	45432025	45432407	0.3907	-0.4344
chr1	45449005	45449364	0.4568	-0.2499
chr1	45449829	45450033	0.6175	-0.0805
chr1	45472736	45473145	0.4816	-0.8249
chr1	45473412	45473596	0.4286	-0.2719
chr1	45479237	45479771	0.4444	-0.4956
chr1	45481898	45482144	0.7516	-0.3321
chr1	45482918	45483259	0.4258	-0.1362
chr1	45490401	45490771	0.4388	-0.3561
chr1	45492235	45492548	0.4024	-0.1007
chr1	45494967	45495558	0.6436	-0.5723
chr1	45501506	45501733	0.6761	-0.0775
chr1	45502135	45503449	0.439	-0.2812
chr1	45512638	45513092	0.4194	-0.3631
chr1	45516852	45517036	0.5323	-0.2358
chr1	45527419	45527921	0.7844	-0.7661
chr1	45528409	45528629	0.366	-0.1819
chr1	45531676	45532370	0.4164	-0.3399
chr1	45538888	45539004	0.4194	0.0906
chr1	45540983	45542316	0.7561	-0.8601
chr1	45580463	45581057	0.4916	-0.7572
chr1	45587383	45587967	0.5733	0.1409
chr1	45597384	45597724	0.33	-0.3611
chr1	45598922	45599143	0.3945	-0.3364
chr1	45599457	45600403	0.4941	-0.3741
chr1	45605531	45606050	0.5038	-1.0
chr1	45618874	45619270	0.7021	-0.0805
chr1	45619931	45620315	0.6743	-0.2451
chr1	45625693	45627068	0.4665	-0.528
chr1	45627957	45628253	0.4332	-0.2404
chr1	45637509	45637648	0.4376	0.0989
chr1	45672624	45673302	0.5981	0.3512
chr1	45675730	45676247	0.4076	-0.3544
chr1	45687658	45688071	0.7083	-0.3216
chr1	45701005	45701237	0.7207	-0.2821
chr1	45713396	45713590	0.6314	-0.0816
chr1	45724675	45724908	0.409	0.0778
chr1	45729823	45729959	0.4389	0.0836
chr1	45740957	45741097	0.5389	0.0906
chr1	45756827	45757047	0.5681	-0.17
chr1	45758134	45758529	0.3856	-0.232
chr1	45760531	45761520	0.5393	-0.153
chr1	45765620	45766475	0.4738	-0.1371
chr1	45767345	45767899	0.4237	-0.3711
chr1	45768820	45768958	0.4816	0.089
chr1	45776638	45776895	0.4087	-0.2271
chr1	45780822	45781189	0.5116	-0.3807
chr1	45794871	45795919	0.4805	0.1867
chr1	45815661	45816038	0.6771	-0.1268
chr1	45816168	45816524	0.6797	-0.198
chr1	45816969	45817150	0.5331	-0.2581
chr1	45825019	45825583	0.4117	-0.2869
chr1	45830604	45830753	0.4394	-0.1284
chr1	45832397	45832802	0.434	-0.2423
chr1	45835417	45835757	0.7309	-0.2263
chr1	45837680	45838089	0.3842	0.2365
chr1	45838367	45838580	0.775	-0.2784
chr1	45839959	45840146	0.7635	-0.1755
chr1	45846005	45846196	0.7293	-0.2214
chr1	45852828	45853335	0.4316	-0.4586
chr1	45859876	45860639	0.3589	-0.2503
chr1	45861117	45861642	0.5313	-0.2197
chr1	45864488	45865226	0.6283	0.0586
chr1	45866495	45866952	0.5971	-0.2345
chr1	45870842	45871013	0.4002	-0.1254
chr1	45873391	45873854	0.5633	-0.3977
chr1	45883618	45883743	0.4498	0.0906
chr1	45896919	45897080	0.3952	-0.1503
chr1	45903418	45903648	0.6797	-0.7342
chr1	45905128	45905750	0.3647	0.8248
chr1	45907503	45907730	0.6622	-0.3781
chr1	45917206	45917445	0.4772	-0.2903
chr1	45925190	45926327	0.4779	-0.0368
chr1	45932435	45932831	0.8493	-0.6277
chr1	45947935	45948127	0.6185	-0.2685
chr1	45965281	45965616	0.2321	-0.2528
chr1	45967467	45967598	0.3701	0.1199
chr1	45989412	45989660	0.3087	-0.1488
chr1	46003505	46003820	0.3974	-0.3168
chr1	46018488	46018837	0.4742	-0.5378
chr1	46022229	46022604	0.2487	-0.2796
chr1	46024691	46025160	0.4686	-0.204
chr1	46025382	46025931	0.2545	-0.4356
chr1	46066345	46067355	0.4168	-0.3612
chr1	46087782	46087898	0.4139	0.0742
chr1	46161323	46161598	0.2605	-0.072
chr1	46408151	46409090	0.2303	-0.5144
chr1	46412660	46412793	0.4058	-0.1045
chr1	46413854	46414128	0.3695	-0.2922
chr1	46415048	46415194	0.4923	-0.0679
chr1	46425229	46425882	0.2562	0.012
chr1	46596386	46596598	0.2375	-0.1056
chr1	46764197	46764541	0.5947	-0.3109
chr1	46769495	46770119	0.6373	-0.427
chr1	46776366	46776546	0.2265	-0.1395
chr1	46782319	46782499	0.2718	-0.1723
chr1	46808695	46809226	0.6996	-0.4916
chr1	46849894	46850238	0.2836	-0.1393
chr1	46852315	46854542	0.304	0.3574
chr1	46863589	46864706	0.2718	-0.2695
chr1	46869805	46870055	0.3238	-0.2731
chr1	46871206	46871414	0.2669	-0.1733
chr1	46873571	46874002	0.5294	-0.1931
chr1	46879867	46880364	0.6925	-0.5449
chr1	46880685	46880925	0.267	-0.0928
chr1	46884660	46885758	0.3474	-0.4717
chr1	46892581	46892823	0.5096	-0.1878
chr1	46902185	46902645	0.5983	-0.3171
chr1	46912540	46913111	0.1929	-0.2745
chr1	46914403	46914594	0.287	-0.1073
chr1	46925132	46925265	0.3187	-0.1104
chr1	46932298	46932522	0.3478	-0.2338
chr1	46933960	46934087	0.3601	-0.0624
chr1	46937627	46938179	0.3308	-0.7926
chr1	46963230	46964282	0.2686	-0.8106
chr1	46970449	46970809	0.3777	-0.4572
chr1	47014736	47014905	0.3518	-0.0864
chr1	47035866	47036258	0.3126	-0.3676
chr1	47036545	47037262	0.3927	-0.38
chr1	47039509	47040049	0.2705	-0.2288
chr1	47043489	47043870	0.272	-0.4639
chr1	47051059	47051594	0.7435	-0.9589
chr1	47093615	47093821	0.3306	0.1341
chr1	47190300	47190460	0.5228	-0.1503
chr1	47193140	47193271	0.5256	-0.161
chr1	47234531	47234657	0.4024	-0.0859
chr1	47277875	47278018	0.3287	-0.2948
chr1	47300788	47301295	0.3327	-0.7929
chr1	47398554	47399390	0.4414	-0.9308
chr1	47399728	47399856	0.4671	-0.1578
chr1	47474411	47474718	0.2728	-0.407
chr1	47477191	47477640	0.4371	-0.2634
chr1	47479128	47479387	0.2251	-0.2643
chr1	47488619	47488969	0.357	-0.4222
chr1	47490385	47490591	0.3489	-0.1519
chr1	47852486	47852745	0.2891	-0.102
chr1	47961918	47962152	0.3702	0.4035
chr1	48072930	48073527	0.2844	-0.2892
chr1	48168141	48168266	0.341	0.0824
chr1	48684333	48684520	0.3476	0.0988
chr1	49315855	49316092	0.4419	-0.211
chr1	49766865	49767060	0.444	-0.0912
chr1	49822437	49822569	0.4805	-0.0751
chr1	50350652	50351050	0.5701	-0.8181
chr1	50459580	50459720	0.6604	-0.1342
chr1	50480725	50481406	0.5254	-0.4592
chr1	50491326	50492039	0.3122	-0.8971
chr1	50507779	50508222	0.3359	-0.567
chr1	50530897	50531132	0.3349	-0.1799
chr1	50535115	50535250	0.4091	-0.102
chr1	50613263	50613754	0.2374	-0.3442
chr1	50613954	50614212	0.2355	-0.2601
chr1	50652194	50652523	0.2582	0.3047
chr1	50697021	50697256	0.355	0.4259
chr1	50743359	50743526	0.3174	0.0906
chr1	50792961	50793166	0.367	-0.072
chr1	50807441	50807835	0.3034	-0.4295
chr1	50855122	50855470	0.295	-0.2867
chr1	50861455	50861927	0.2783	-0.6247
chr1	50897842	50898034	0.2877	0.3
chr1	50926459	50928309	0.2787	0.1643
chr1	50934989	50935535	0.2663	-0.6297
chr1	50940168	50941177	0.415	-0.6223
chr1	50956246	50956782	0.4237	-0.7395
chr1	50962418	50963918	0.3104	-0.1361
chr1	50965296	50965572	0.2856	-0.4643
chr1	50970930	50971372	0.3612	1.0
chr1	50980177	50980697	0.4387	-0.8448
chr1	51002378	51002720	0.5238	-0.1514
chr1	51003760	51004401	0.2228	-0.4185
chr1	51029129	51029744	0.2176	-0.3281
chr1	51030828	51031174	0.3776	-0.0912
chr1	51040344	51040552	0.3274	0.1071
chr1	51054575	51054851	0.3171	0.9643
chr1	51058210	51058716	0.7114	-0.758
chr1	51058870	51059026	0.5115	-0.0704
chr1	51064589	51064893	0.2502	-0.228
chr1	51065428	51066028	0.6122	-1.0
chr1	51076242	51076795	0.4329	0.6612
chr1	51090357	51090738	0.3091	0.7636
chr1	51097044	51097526	0.4776	-0.2259
chr1	51109003	51109177	0.7681	-0.3609
chr1	51112260	51112435	0.5128	-0.0805
chr1	51119453	51120090	0.2542	-0.6339
chr1	51122250	51122393	0.4198	-0.0625
chr1	51125611	51126652	0.2501	-0.0891
chr1	51126852	51127104	0.3234	-0.1156
chr1	51131813	51132065	0.2584	-0.102
chr1	51136755	51137151	0.5523	-0.8172
chr1	51143702	51144084	0.2604	-0.2616
chr1	51145475	51146305	0.4094	-0.5407
chr1	51148492	51149107	0.2446	0.46
chr1	51152108	51152463	0.4774	-0.4868
chr1	51199580	51199828	0.312	0.1318
chr1	51200118	51200253	0.3164	0.1236
chr1	51200931	51201075	0.4569	-0.3908
chr1	51216323	51217778	0.3778	-0.3337
chr1	51231354	51231873	0.3859	-0.7364
chr1	51243253	51244159	0.2512	-0.087
chr1	51250061	51250905	0.2985	-0.8777
chr1	51260115	51260520	0.2949	-0.31
chr1	51264971	51265616	0.4496	-0.5736
chr1	51265866	51266242	0.2196	-0.1539
chr1	51267068	51267694	0.239	0.2321
chr1	51270364	51270772	0.3171	0.1509
chr1	51273309	51273496	0.4031	0.132
chr1	51273987	51274202	0.2651	0.1266
chr1	51275232	51275427	0.2742	0.1895
chr1	51280041	51280244	0.5486	-0.1659
chr1	51282545	51282650	0.4434	0.0824
chr1	51282827	51283222	0.2672	-0.3994
chr1	51286926	51287242	0.4206	-0.279
chr1	51288675	51290323	0.2857	-0.1197
chr1	51290575	51291036	0.3517	0.2102
chr1	51299081	51299207	0.3437	-0.0912
chr1	51305196	51305637	0.278	-0.123
chr1	51305973	51306713	0.3357	-0.1689
chr1	51307935	51308164	0.2591	0.1318
chr1	51315303	51315961	0.6243	-0.752
chr1	51323606	51324105	0.248	0.1199
chr1	51332735	51334595	0.2608	-0.0848
chr1	51341792	51341941	0.3824	-0.0751
chr1	51342852	51343114	0.5481	-0.3126
chr1	51344085	51344544	0.5372	-0.3199
chr1	51356075	51356415	0.2648	-0.0698
chr1	51367619	51367908	0.2164	-0.0609
chr1	51368759	51368924	0.4157	0.0764
chr1	51382277	51382575	0.2347	-0.2858
chr1	51386938	51387281	0.287	0.2689
chr1	51388932	51389157	0.4138	-0.1449
chr1	51396020	51396159	0.415	0.0706
chr1	51396603	51396727	0.2894	0.0906
chr1	51401838	51402406	0.2804	-0.2001
chr1	51404580	51405306	0.406	-0.5991
